ra,dec,sy_dist,pl_rade,st_rad,st_teff,hostname,sy_pnum,x,y,z
111.2558179,37.2311218,75.21450486755023,2.40760015,1.6483146454580107,4645.0,TOI-5734,1,-21.710593190268927,55.81191999552919,45.50715847215727
213.7583971,49.5009379,248.49351055499983,1.69217745,1.5747762728491446,3949.0,TOI-5736,1,-134.169867162879,-89.67788445193075,188.9585895736666
285.5743032,49.9621218,909.2607527435468,2.73,1.572275354079316,3757.0,Kepler-2000,2,157.04440550201872,-563.445365142255,696.1476076810075
297.5830564,41.9523531,2852.0347315514596,2.06,1.5957179208513068,4687.0,Kepler-913,2,982.1232999054384,-1879.9824759824255,1906.6205243198365
298.3957687,42.4597712,2290.6589526102844,2.6,1.8688675706510516,6223.0,Kepler-312,2,803.6652062622114,-1486.6101016685532,1546.360591529083
148.3783199,35.570548,63.69706277838022,1.24,1.4293118336332964,3542.0,Wolf 327,1,-44.11870470855169,27.165025922610273,37.052895542136
296.0472937,42.7429414,1140.012028968111,0.82,1.9634989249010557,6230.0,Kepler-910,1,367.63928444227986,-752.1957720535963,773.7378775990303
290.4120774,44.8993227,2163.278318740544,1.32,1.85453612375285,5862.0,Kepler-914,1,534.4385984316947,-1436.1354305006537,1526.9785506352023
141.002239,82.8586961,311.9467096428819,2.51967,1.6340667040344243,4208.0,TOI-5777,1,-30.138843887350376,24.404004538695954,309.5268070920994
289.5063796,45.3709728,877.436584561712,1.66,1.8746655956896086,6026.0,Kepler-909,1,205.8269871120117,-581.0318702311434,624.4454956835017
290.5921293,45.7372184,2439.229641694985,1.5,1.929416366085977,6173.0,Kepler-915,1,598.7777321465855,-1593.6870320188254,1746.8451895871776
290.9833818,45.9733334,2386.1777805446995,1.71,1.680172303484953,5315.0,Kepler-916,1,593.8601133406835,-1548.4006817537859,1715.7009922747698
288.1009312,50.0336844,705.2120150143483,1.56,1.987316569025403,6280.0,Kepler-50,2,140.73840846228612,-430.5660050349845,540.4901495978569
284.7862158,48.4232622,238.13675887923023,0.722,1.8899541094368688,6089.0,Kepler-408,1,40.332080547272504,-152.7996338968737,178.14238992787298
293.3223259,30.7042468,538.3464825216221,6.85813,1.9143314840802066,6280.0,TOI-5786,1,183.2549818095459,-425.0573158762003,274.8832936093175
287.4249017,31.7615284,263.703795303916,1.99447,1.7361140297684075,5664.0,TOI-5788,2,67.14186946736478,-213.92410150574875,138.8097252251264
304.868782,-7.5476595,434.27809412132655,5.62,1.8299778541982827,5715.0,TOI-5795,1,246.1252390034114,-353.22223782933617,-57.04279500516439
301.630179,15.9891418,61.61308931974807,1.733,1.33329061982739,3452.0,TOI-5799,2,31.062001240573412,-50.43102350628197,16.971644662869455
305.0655462,-7.4119237,105.3102316006445,2.46,1.6925190595810296,4850.0,TOI-5800,1,59.99657956184866,-85.47570955345523,-13.58522716017317
311.2583112,-35.4278412,1697.6356134074977,13.03211608,1.7210352729502159,4650.0,NGTS-21,1,912.2318024251789,-1039.8966776073848,-984.0806442841374
327.2487497,6.2781777,224.3248614330639,3.2732,1.6869287203146652,5134.0,TOI-5803,1,187.53183719347984,-120.63031649229501,24.531209484455186
294.1921185,39.6189727,2363.734098617336,13.43,1.938786493565582,6309.0,Kepler-76,1,746.1550552163147,-1660.8812967680133,1507.3038315441418
322.3777987,21.474527,214.8911032813453,3.08,1.9431058776653831,5770.0,TOI-5817,1,158.38960539559824,-122.07421796248644,78.66895500099034
290.4931471,39.7855117,4797.970281652545,2.7,1.858430733578619,6530.0,Kepler-1762,1,1290.7938485025381,-3453.644178097335,3070.2950925576183
58.003631,19.3909877,844.4977598342072,0.9898,1.9279326841968525,5711.0,K2-411,1,422.0874472141788,675.576380462392,280.3840356199786
353.4175668,-7.6120272,806.6949792710506,0.7599,1.6519711973873963,4116.0,K2-413,2,794.3152808624565,-91.65862625550926,-106.85841287643427
351.6361913,-4.6066569,733.9498874099897,1.9287,1.6702425703723875,4343.0,K2-414,2,723.7981285697807,-106.41409046334977,-58.94699024443673
76.2621295,21.580162,1874.8052047211072,2.116,1.7882523336359921,5590.0,K2-412,1,414.0203799532432,1693.5144267131511,689.5582405766407
284.998698,50.1466922,433.50796778068167,1.91,1.5217289908193201,3732.0,Kepler-1712,1,71.89445672726201,-268.33815620580845,332.79870664606784
294.1710831,40.0551372,2877.1130562231338,1.28,1.8473585220905604,6194.0,Kepler-923,1,901.7250728032313,-2009.140637756521,1851.4927299568171
70.4322947,-40.0445299,3093.298521847006,14.20177855,1.885691093779522,6057.0,NGTS-23,1,793.1112692829838,2231.2941800330896,-1990.1750028446418
307.4182976,-39.0323568,1490.1705257461153,11.46678726,1.7361140297684075,5321.0,NGTS-25,1,703.3616691336362,-919.3502431494732,-938.4485540598396
311.8886385,34.7374918,1185.7998036947956,14.1861,2.1470090834902207,5706.0,TOI-5882,1,650.6298114277031,-725.4281142478342,675.6893324472411
290.6685136,40.3977086,3029.86443115705,2.5,1.803849254512758,6372.0,Kepler-924,1,814.4344121536326,-2158.925463610395,1963.6231568366782
325.2995114,9.5990534,559.3338729100974,10.9197,1.5061789188581765,3504.0,TOI-5916,1,453.4118356289137,-313.9629600884199,93.27029746251047
294.1130368,40.3628861,2171.277788963107,1.14651332,1.8919067592250791,5897.0,Kepler-1763,1,675.8946792785823,-1510.0595819807115,1406.1769725876113
308.0784435,15.5030795,777.5720437050868,7.38288,1.7501298226802984,5430.0,TOI-5926,1,462.111342767768,-589.8093088484035,207.83736245642785
285.6154492,50.1357712,1393.710753974446,4.14,1.972394019790498,5781.0,Kepler-4,1,240.46547692027258,-860.354841608756,1069.7642575230757
290.1065581,40.4906242,1750.39795337709,2.26,1.6466817127844446,4564.0,Kepler-925,1,457.6225458167088,-1250.0690059034291,1136.5747143177844
303.9088422,28.6592261,311.24606838560345,3.82,1.6589190232169395,4650.0,TOI-5938,1,152.36331027373836,-226.6649563444965,149.27335439813683
197.3171237,-60.3084347,257.2665813723757,11.2089807,1.9607647748293109,6651.0,HD 114082,1,-121.65580332264292,-37.931452765376854,-223.48862230561002
289.6793396,40.7004265,2648.6258356315934,2.31,1.8018307125752475,5806.0,Kepler-926,1,676.2059944064863,-1890.718066314867,1727.1796270262284
292.6062979,68.1545924,200.45036583071257,0.94,1.4022597203138618,3419.0,TOI-6000,1,28.671501343628123,-68.85752373937171,186.05626997457165
299.6142524,32.2871702,73.81438043771625,1.5489482,1.2180205771334278,3272.0,TOI-6002,1,30.836114796134215,-54.24995301408664,39.428915552585664
310.4487344,49.6468992,47.97229889137157,1.03,1.2178162512548072,3075.0,TOI-6008,1,20.15194037398786,-23.637685027322632,36.55818111771174
4.5239602,59.7661983,1037.0177641481885,14.9702,1.9821423997885472,5807.0,TOI-6016,1,520.54243220431,41.186616142546725,895.9604243963322
8.3862555,61.8607659,1727.247839768834,14.39233122,2.1449164821024134,6223.0,TOI-6029,1,805.8871990393526,118.80553782125044,1523.0942737052142
317.9001392,68.4020762,322.7024215056472,12.14508691,1.5127205774940902,3628.0,TOI-6034,1,88.13491230832908,-79.63561537035734,300.04542796482673
51.6572691,40.8172704,499.7590995587861,4.71778,1.994957051511554,6305.0,TOI-6038 A,1,234.63209014320046,296.6406390157782,326.6669116258218
289.3834807,41.3926651,2388.9948216328476,1.72,1.7936553618229116,5743.0,Kepler-927,1,594.816319941551,-1690.6281336790312,1579.641198795697
46.0610334,43.5576668,190.91556478693195,4.39378,1.7313332277641686,5359.0,TOI-6041,2,96.00194374733603,99.62508214955302,131.55691802919884
293.8799047,41.3938374,4446.896897943549,3.46,1.8480819805301598,6461.0,Kepler-1764,1,1350.4756103926013,-3050.4093753555167,2940.426888976813
289.920676,41.5427758,1454.2004142567491,1.65,1.695679543715602,4841.0,Kepler-928,1,370.84248778937757,-1023.287148220109,964.3952023741318
56.337007,60.350917,210.99067393504183,2.52777256,1.9929614048477498,6111.67,TOI-6054,2,57.8553717934541,86.87197232572049,183.3659752147153
298.4811022,41.6152603,3777.3791675897205,0.86,1.7161470938600178,5738.0,Kepler-929,1,1346.7010068071188,-2482.2667878878265,2508.6532976389053
266.6044226,38.0787076,525.9202334462551,3.32424168,1.822432446225772,5775.46,TOI-6080,1,-24.52008676444032,-413.2588256888369,324.35782753544163
57.6572277,-15.0262251,807.9167586535774,11.2089807,1.821581120040963,5951.0,TIC 279401253,2,417.44304450243743,659.2394924618751,-209.46141670591308
265.3704236,30.3037755,72.16410970776303,1.18,1.2455666914724577,3200.0,TOI-6086,1,-5.028752781842417,-62.100496328126646,36.412892375826175
294.6741507,42.0756037,759.558035842334,2.85,1.7482885857306374,5418.0,Kepler-314,2,235.35837213716934,-512.3145044670356,508.98791242062106
137.2015437,11.8622503,44.25890022779613,1.015,1.1326829097819646,3173.0,K2-415,1,-31.781373882596732,29.42828441355588,9.097834906365089
50.1319206,42.6069564,420.4042391424917,4.04578,1.7767971411933234,5416.1,TOI-6109,2,198.34749311220517,237.48968462181108,284.59909691232997
298.3144494,42.2473698,2437.376706138546,2.8,1.955240989258719,6130.0,Kepler-930,1,855.7816757391118,-1588.3992759770754,1638.728370161281
124.073681,-8.6865813,594.0937858641647,15.24421375,1.8292216025271144,5750.0,WASP-149,1,-329.0281478218297,486.4537239838666,-89.72557475759214
339.2050832,16.8271941,620.5907643212382,14.5439,1.8619393723892377,5967.0,TOI-6130,1,555.3223999976975,-210.89081646779306,179.65242094434308
347.979723,33.0476125,1138.1040843873407,13.4185,1.8790445422674094,5660.5,WASP-155,1,933.0619906040963,-198.6736045798894,620.648876122645
336.4643016,15.8566392,1532.0237076271744,14.90794433,1.9279326841968525,5990.0,WASP-102,1,1351.1304337116708,-588.4894897306662,418.59683742996265
294.9963415,50.4700458,3284.382501104748,13.63,1.8094487107294992,6109.0,Kepler-485,1,883.3408724506356,-1894.6464574678844,2533.2177399160987
297.7292296,42.8666919,370.19837119842356,1.54,1.4968982456222193,3673.0,Kepler-1650,1,126.24936010681063,-240.17181455969308,251.84406405887566
298.0144601,42.9574314,2194.3526270643824,2.82,1.8231206846168477,5692.0,Kepler-1765,1,754.3100857898387,-1417.7876172192653,1495.352138741842
290.3264599,43.121755,5962.540278874271,2.8,1.8277048886842229,6249.0,Kepler-1670,1,1511.7747433799993,-4081.065047965759,4075.70015785615
296.9520797,43.2720233,1329.1359498325571,1.32,1.7116304300954515,5213.0,Kepler-932,1,438.6297514209684,-862.6422090354271,911.0733963277337
355.9505977,33.0672361,366.5069761445809,4.94518,1.588961504021594,3909.0,TOI-6223,1,306.3773817348989,-21.68946997503572,199.9745744241364
298.0230967,43.3634761,3341.3602694652377,4.47,1.7977634759166157,5842.0,Kepler-315,2,1141.3098918617313,-2144.4058682275822,2294.2588462094855
3.9579137,13.5576175,16.441126144398694,0.97057627,1.2616999712772778,3376.0,Gliese 12,1,15.944869678848375,1.1032050195599277,3.8541793556332777
331.5031606,39.2988284,39.91173969968252,0.96173856,1.3903380207457523,3423.0,TOI-6255,1,27.143805286245268,-14.735945103402441,25.27870096241353
289.5685257,43.5385438,2926.100039996483,2.02,1.6460897446698746,5362.0,Kepler-933,1,710.449485111537,-1998.6475283822085,2015.62174786438
290.2884494,43.7552623,1743.5160349120044,2.085,1.691460111031069,5000.0,Kepler-934,1,436.67266165252255,-1181.211368577955,1205.7797698181762
287.6046621,42.1665104,1141.4480540243512,3.06,1.9237494936199422,5755.0,Kepler-104,3,255.88202939902055,-806.414688360043,766.239778048485
297.0188074,50.409046,1114.982922897154,1.3,1.9112465342545746,6113.0,Kepler-507,1,322.8049304191327,-633.0265725378322,859.2213065970747
164.3491401,-29.9971229,1029.409147519562,14.78464554,1.8766924787436179,6080.0,WASP-193,1,-858.4658416249425,240.50961517169566,-514.6598068336923
290.825835,44.1838993,1095.5676325198447,1.32,1.5563572611458052,4132.0,Kepler-316,2,279.31689060213847,-734.3093201885538,763.5707788631742
175.2563039,-44.4041485,18.085895971918735,1.02145994,1.6093683146780933,4633.87,HIP 56998,2,-12.876702939850347,1.0685449907092346,-12.654973967130312
172.3785238,-40.6094246,148.27488529438628,2.77385,1.7408395611469554,4160.1,TOI-6281,1,-111.57058149280905,14.92926063643295,-96.5119895726397
294.2772343,46.6752351,1432.2547087601781,2.27904508,1.8145804061868913,5868.0,Kepler-1766,1,404.0462532191522,-895.8121159991903,1041.9312975692403
46.7806502,40.147174,421.79683602162766,11.59,1.595047282617736,3977.0,TOI-6303,1,220.7894135858485,234.95778191903318,271.9548610375645
295.0217193,46.6192011,1346.999406681349,1.55,1.7365890488941145,4929.0,Kepler-935,1,391.31512532265975,-838.3481427788812,979.0057537077184
293.5777958,46.7362953,2365.00509660058,1.92,1.8622885854917843,5610.0,Kepler-936,1,648.3393781708949,-1485.559202753572,1722.2134051196645
294.1688142,46.7146161,4530.800136108539,3.27,1.8288429513544429,6126.0,Kepler-937,2,1271.8689719422312,-2834.161565143198,3298.1854729891747
330.844543,67.4986773,40.58371836007224,1.059,1.2959842576715195,3247.0,TOI-6324,1,13.563747618584774,-7.566689936263799,37.49410820218884
22.1679816,53.6860778,383.6466300416389,10.4676,1.4977507045582352,3522.0,TOI-6330,1,210.40479602186943,85.7274765768137,309.1364719878156
293.6441248,46.9896696,2356.629248843116,3.59,1.7220927101302448,5243.0,Kepler-1767,1,644.7065438856378,-1472.5826869600846,1723.2397160114788
294.7890593,46.9839352,3403.375706369796,2.08,1.7201204316998213,5614.0,Kepler-938,1,973.4790383245154,-2107.858640682266,2488.420525464294
293.8656181,47.0268148,6042.563933217967,1.77,1.7455110852701348,5841.0,Kepler-939,1,1666.497888712871,-3766.767037574346,4421.179679518298
294.2413053,47.2759642,3631.3157319298257,3.5,1.781077325974338,6095.0,Kepler-940,1,1011.5599533777872,-2246.490119563139,2667.673621039232
60.4246951,60.8913677,477.0953815340952,11.29,1.4776797785427724,3444.0,TOI-6383 A,1,114.55255528057833,201.85148601740696,416.8377295212353
294.3262617,47.2175461,3132.1233121780106,3.49,1.7848915425619567,6018.0,Kepler-941,1,876.340175779591,-1938.5088153103093,2298.7840072455197
141.2436918,68.7883127,520.2629895755032,2.75958542,1.6888129478739302,5008.2,TOI-6393,1,-146.79156031422406,117.83925695502074,485.01518085812967
299.0512562,47.9492677,10000.0,1.43,1.553395263317391,4894.0,Kepler-917,1,3252.437691809483,-5855.193725016368,7425.520554373676
125.5443036,-19.1242852,1818.7162663853462,11.93756445,1.9087617003916382,6020.0,TOI-6420,1,-998.9274364466437,1398.1565327025896,-595.8448996088343
107.8333348,-35.8505185,1248.773555707449,18.38272835,1.955240989258719,7437.0,NGTS-33,1,-309.98255979980684,963.5562180825025,-731.3724226744739
110.1704109,-33.9223285,1101.1872386371065,7.05099,1.781077325974338,5920.0,TOI-6448,1,-315.0766076145951,857.7197593380715,-614.5379404986603
298.2007268,48.2677925,2948.7695484447872,1.74,1.8513217907144042,6028.0,Kepler-918,1,927.5674169144022,-1729.8532316231667,2200.560913484765
328.7181708,-77.3388025,49.43495989623538,2.25,1.6903984119623052,4819.0,HD 207496,1,9.260210187534337,-5.6262743772501596,-48.23286020812972
298.1147862,48.4943834,3223.3514362145474,1.93,1.8078566779022531,6093.0,Kepler-919,1,1006.611864905612,-1884.0461310140477,2413.938112501775
349.2211822,-5.2015032,329.4164176859305,2.66,1.5563572611458052,3746.0,K2-416,1,322.271749311911,-61.35315361366955,-29.86446681475719
350.1417675,-10.0365901,253.3632568142653,3.31,1.573409207543313,3861.0,K2-417,1,245.80214165409203,-42.714721698667525,-44.155402976288364
229.8374423,29.2078771,62.143781643959336,2.268,1.6023644723634196,4174.0,TOI-2018,1,-34.984163554705454,-41.45308470155783,30.324901749472964
298.4656275,48.5593334,1096.7546693606882,0.94,1.6634861535426746,4969.0,Kepler-1759,1,345.97753488018884,-638.1239725897899,822.1728198675296
149.9918059,-16.1597935,92.86226843672543,4.5351,1.1970276742693322,3275.0,TOI-6478,1,-77.23720563581595,44.60765068637151,-25.845163281120755
284.1329728,49.1426325,621.4709087105467,1.75,1.5397940632007447,3871.0,Kepler-1761,1,99.26924791404431,-394.24705512808254,470.04357916572735
284.2969363,49.1585983,2881.1663527528435,2.57,1.7560572002236274,5638.0,Kepler-920,2,465.29518553329825,-1825.833634943491,2179.6677453372786
284.6162253,49.1907438,2686.6370714448494,2.9,1.7676601645419476,6032.0,Kepler-921,1,443.072736548471,-1699.0098600704152,2033.4873491548242
284.7316084,49.533149,1533.8592719127716,1.58,1.8318623845611663,5499.0,Kepler-922,1,253.14388579115285,-962.7629079290408,1166.9318841454933
284.2739322,41.5349809,6641.612208190987,5.36,1.7176416253665678,5782.0,Kepler-943,1,1225.784790213623,-4818.10291018093,4403.901533751471
291.2697354,42.0960305,4761.809086183921,2.79,1.8098457519570923,6108.0,Kepler-945,1,1281.7613702073625,-3292.6859128161877,3192.198778686835
293.6012911,42.379791,3887.9762586146553,2.42,1.6930475068578255,5654.0,Kepler-944,1,1149.870275009073,-2631.787415962008,2620.6588361299127
294.9550809,44.1499518,607.4812452594344,2.02,1.6566161781869733,4684.0,Kepler-942,1,183.9008839423398,-395.1853049747842,423.1341429844277
287.8915707,39.3390979,1106.2567545110503,1.64,1.5679951692983014,4096.0,Kepler-120,2,262.8507350500983,-814.2110736019339,701.2658736948
225.8370504,-35.2305793,909.0841448233236,9.90639,1.832988946353755,5265.0,TOI-6628,1,-517.352102624387,-532.693611705349,-524.4218724725258
2.2715087,-27.1217452,49.782964355429016,1.40009506,1.4689433173614994,3763.0,TOI-198,1,44.27400546994918,1.7561766727787818,-22.69519383382335
283.6282602,48.3908081,173.3540785296034,1.76,1.3268736291427108,3545.0,Kepler-1651,1,27.123594089532315,-111.87403511730264,129.61538277954023
343.5723794,-43.0102291,114.88469704618012,1.829,1.6757888415117432,4930.0,HIP 113103,2,80.57798993296207,-23.75760713648678,-78.36617418825806
15.7885904,35.3890405,595.246080163325,5.09264,2.038023574422136,5818.9,TOI-6651,1,466.959491985049,132.03578907349876,344.72203178591167
290.3286455,37.7231188,1773.6493993985885,2.13189678,1.824654472201379,5771.0,Kepler-1777,1,487.37913535674454,-1315.5353068944974,1085.2007310723147
170.276336,-26.0666162,511.14017717184953,10.67745326,1.6838470559394616,4722.0,NGTS-35,1,-452.55269189086255,77.54863397393748,-224.6030969296284
290.4719117,-46.8749591,966.9681144793846,8.32098,1.9821423997885472,6760.0,TOI-6677,1,231.18788696291455,-619.2654013980517,-705.7548143461357
286.1154093,37.9669464,1876.1485829995254,2.37,1.7408395611469554,5094.0,Kepler-1034,1,410.5558844553716,-1420.9697879786763,1154.2193174964757
312.6940436,-81.2723982,887.0110500072477,8.36557819,1.9254907173987361,6047.0,TOI-6692,1,91.2648523607649,-98.92340560468827,-876.7402633517513
129.5720221,-23.550217,799.092153066038,9.52763359,1.96810541481952,6400.0,TOI-6695,2,-466.6603229358525,564.6565967456987,-319.27940716665006
290.3926795,40.2849074,1355.9137638349034,2.48,1.9056342642347421,5945.0,Kepler-109,2,360.41934919238633,-969.5175561029153,876.7187326006567
286.0067312,38.0095407,2486.931151426054,2.67,1.6951544904492275,5251.0,Kepler-1978,1,540.3253774653573,-1883.5033628678216,1531.4340078716561
317.0695839,-63.2504996,229.63381132344145,2.32645266,1.681852909924153,4705.1,TOI-6699,1,75.67536736109568,-70.39679124283751,-205.05905944484746
287.7375794,38.1146488,1088.5351630407984,5.105,1.6454969180080643,4850.0,Kepler-951,1,260.91953516013933,-815.7213827514557,671.8842333840907
109.7634707,-58.1155263,1838.2734221411954,5.66481228,1.98525992178071,6088.34,TOI-6707,1,-328.32900937648964,913.7964605602941,-1560.9052709309537
291.3822988,38.1274595,1298.0732223559462,1.93,1.928823539424167,6277.0,Kepler-323,2,372.2875300344366,-950.8303969156075,801.4472171513958
111.657082,-30.5521801,35.77332394284895,0.982,1.1988010128931494,3110.0,TOI-6716,1,-11.369267101519084,28.632117295307456,-18.18439800164089
286.2232284,38.2581676,1953.468109515544,3.44,1.9050058952998201,6183.0,Kepler-1773,1,428.54694663578533,-1472.8392721627324,1209.5989615564868
291.9510277,38.2516419,3129.3439088433533,3.77,1.6828882863124597,5387.0,Kepler-1024,1,918.6370706758249,-2279.3136694892096,1937.4283027443294
273.0346013,-44.2434042,1095.0464943945963,9.30846,1.9662149077285622,6128.0,TIC 87422071,1,41.52917751797177,-783.3718620077251,-764.0226947644454
286.5580128,38.4052418,1627.1516819676538,2.22,1.7065526764532568,5180.0,Kepler-967,2,363.384433254043,-1222.2195735850314,1010.81831391424
292.2945208,40.5918123,882.144198959789,2.467,1.605647653963872,3838.0,Kepler-49,4,254.12657601483843,-619.7934373470815,573.9809806455886
290.54851,38.4952415,1214.7055983752396,1.48,1.680172303484953,4897.0,Kepler-975,2,333.69644200630916,-890.2132668532314,756.0930596394708
286.4023452,38.7385674,1883.3113370098836,2.21,1.7969451494938067,6092.0,Kepler-1775,1,414.81741574043565,-1409.2157060990253,1178.515675497024
311.2697002,44.5002351,15.961968590350871,1.67823,1.4527874083523045,3573.0,GJ 806,2,7.509486172556213,-8.556990918859675,11.187938376577154
189.8392243,20.0273377,74.19625887505103,2.2,1.7003749178788539,5266.0,HD 110067,6,-68.68421305936612,-11.91225299690869,25.409878709014517
154.1166869,28.6820708,77.40646972658108,2.49,1.9750517268886534,5861.0,HD 88986,1,-61.09618091750459,29.64472541128819,37.151157291758544
294.9438822,39.0320499,2704.280492196314,2.4,1.8177066463718359,5805.0,Kepler-317,2,885.9156735161868,-1904.7207031013986,1703.0341872871525
284.6157154,39.130998,1746.1217255382464,2.7,1.7024445623595528,5239.0,Kepler-995,1,341.78127498514607,-1310.6446711908898,1101.969684857581
140.3993759,-60.2811692,11.35713421142,0.867887,1.5382544986248603,3766.0,GJ 341,1,-4.338129662472286,3.5888925612864457,-9.863314793279564
299.1393094,40.948939,869.1620692174905,3.14,1.7501298226802984,5190.0,Kepler-48,5,319.6594386788145,-573.3885662610235,569.6368122857783
291.4186349,39.1273664,418.641055152068,0.86,1.5592979494528374,4286.0,Kepler-1053,1,118.5952614725334,-302.32995908357435,264.18193135720423
310.2917002,3.6382967,252.47182109890986,12.18416202,1.8314861729269982,5756.0,TIC 393818343,1,162.93923752661703,-192.18778516198515,16.021253314746577
173.4691418,12.4510906,194.79514860822547,9.5836785,1.1927400065106855,3007.0,TOI-6894,1,-188.97930147015958,21.634579186056722,41.99902999586342
289.4381201,39.2703594,2504.4529732816272,2.69,2.109127669156572,5779.0,Kepler-1772,1,645.2327681412773,-1828.3541904314475,1585.2697955325127
291.5569554,39.2272923,1981.1579152370748,2.58,1.8440870193401402,5708.0,Kepler-416,3,563.8851972399057,-1427.3434367023704,1252.8810331164295
291.8343455,39.3073462,1660.657968209318,2.1,1.574398755798235,4496.0,Kepler-331,3,477.9038262252982,-1192.7707098149301,1051.9937519129605
168.3240591,-2.7877643,531.3024321953482,3.74825,1.7767971411933234,5019.9,TOI-6954,1,-519.6928957622168,107.39566129992303,-25.84067500910899
291.7484295,39.4467817,1014.8520225542907,1.25,1.7313332277641686,5307.0,Kepler-1671,1,290.3799893543157,-727.9011614957893,644.7976338031979
286.0252285,39.6309204,2721.5967540135953,3.034,1.85453612375285,5500.0,Kepler-1060,1,578.6477976301393,-2014.636262186243,1735.942495833134
285.4195845,39.7061009,2751.400064354189,2.45,1.8879920868937692,6217.0,Kepler-350,3,562.8104661782937,-2040.5459232376336,1757.73121621216
63.9283394,29.166542,442.1356989653494,10.73820351,1.9496415330419778,4080.0,IRAS 04125+2902,1,169.67840594794978,346.79077757982543,215.4747582435606
288.8119782,39.7706431,1438.6444412180847,2.96,1.7455110852701348,5527.0,Kepler-319,3,356.566864945854,-1046.690960519639,920.3238192271544
283.6053012,39.9979286,998.001889837926,2.21,1.680172303484953,4948.0,Kepler-1026,1,179.84359758379927,-743.0835046606388,641.4756095358972
124.0338967,33.2914532,530.81893182359,7.22979255,1.804251769475535,5844.0,TIC 139270665,2,-248.33473544046822,367.7019586857392,291.3655215270343
37.1978356,-80.8991053,89.17232098878618,2.10238538,1.4277008306090466,3442.0,TOI-1224,2,11.235135182275132,8.527262837412135,-88.04976068374525
217.6832961,-31.7324526,3147.5547911089775,14.88552637,1.858430733578619,5550.0,NGTS-26,1,-2118.612130255308,-1636.4631398353895,-1655.4673649843553
19.4722574,5.4711996,33.50463597093431,0.9086617,1.5027847208740972,3702.0,TOI-4527,1,31.4443633854737,11.117901402050515,3.194512676667528
289.9308779,40.0977109,1929.597088167361,1.49,1.5848533899278898,4484.0,Kepler-1032,1,503.1616476975728,-1387.631701679507,1242.8401101687452
216.9882531,79.450396,1169.4794947391003,4.94735276,1.7778928528423275,5116.06,TOI-7008,1,-171.02718124280497,-128.82325817601395,1149.7115116603288
299.5131334,55.6510291,514.1569878746762,3.71,1.5636696907157372,4080.0,TOI-7009,1,142.91180940401702,-252.4607258978447,424.496413167842
295.8092756,40.0084866,6388.744408973243,5.18,1.8231206846168477,6167.0,Kepler-328,2,2130.4964959341664,-4405.3234945703425,4107.330606633175
305.8398236,54.3943194,1589.5139284774925,6.21,2.264165179870516,4900.0,TIC 365102760,1,541.8535017179411,-750.1988141567929,1292.3432402955875
95.3088995,53.2950203,920.4362703183176,13.29385111,1.9344209777557717,6166.0,TIC 241249530,1,-50.90183975524184,547.7800846973258,737.935572550895
83.8689794,-14.5971909,243.21409182505298,13.31626907,1.5381773679685942,3572.0,TIC 46432937,1,25.137388442346342,234.01729578840715,-61.295280703044654
283.469299,40.1325185,1579.4154296949014,3.2,1.9662149077285622,5437.0,Kepler-1017,1,281.2679907450116,-1174.337222082864,1018.0243149214543
98.454881,-58.5250316,25.138921454794247,0.56285138,1.44961536939948,3445.0,GJ 238,1,-1.9298765180875086,12.98303419904425,-21.440190566356826
285.0131082,40.2209547,369.9493829830272,1.44,1.471370331589931,3584.0,Kepler-974,2,73.17324249066347,-272.8365638592038,238.88999973717551
38.4706782,-10.6573827,714.693833682062,11.5004142,1.8548917165648964,5757.0,TIC 4672985,1,549.900901031971,436.9516373099073,-132.17239348510137
357.8021716,-50.8698618,1253.5940833659968,11.43316031,2.374509920734459,4700.0,TOI-7041,1,790.541106108164,-30.33951901189365,-972.4311795647243
288.4714969,40.2698157,1574.5659499182846,2.626,1.6674409561718069,5348.0,Kepler-955,1,380.6455013084905,-1139.5130634041632,1017.7803846149409
51.6403449,-43.6136649,210.41452678546165,2.697,1.8153642106680365,5871.0,HD 21520,1,94.54259729733151,119.4557702325277,-145.14230719117674
284.0323723,39.7815365,893.594761656219,0.43,1.6328447183360684,4895.97,Kepler-158,3,166.50866887762638,-666.2259788437115,571.7774098036529
296.7529742,45.0411049,2214.7291277615946,0.6,1.7672199341152601,5169.47,Kepler-963,2,704.4433255726531,-1397.4094654803857,1567.173090694706
281.2957984,44.4654063,3695.7920988702786,0.51,1.7797979699638335,5565.53,Kepler-1489,2,516.6357078619811,-2586.496249969538,2588.822885468886
297.9400971,40.2785566,1113.6424398305428,4.37,2.023460826198778,5504.0,Kepler-1672,1,398.08290953978536,-750.577124317003,719.9746255084837
286.5907635,38.5582993,2691.996108499487,0.7,1.7836240875567575,5050.28,KOI-4978,1,601.0693266477309,-2017.4348112489386,1677.949789207229
295.933471,40.3005515,2322.6278813824656,3.37,2.0492230122972415,6620.0,Kepler-340,2,774.6728018117733,-1593.0066226339054,1502.269025758308
295.300065,40.5565792,1297.329152921564,4.2,1.9607647748293109,5545.0,Kepler-964,1,421.2324155780554,-891.1214480914377,843.5216344812254
297.2550814,40.5483883,1633.6282707797684,1.33,1.867491293553981,6395.0,Kepler-348,2,568.4678518627525,-1103.5081023118996,1062.0054127081623
244.7384657,19.1758116,346.2520743432603,13.2,1.369810779078113,3363.0,TOI-7149,1,-139.56472118909855,-295.7652106706051,113.73270305146377
